User_ID,Full Name,Date,Age,Gender,Height (cm),Weight (kg),Steps_Taken,Calories_Burned,Hours_Slept,Water_Intake (Liters),Active_Minutes,Heart_Rate (bpm),Workout_Type,Stress_Level (1-10),Mood
47,Jane Garcia,06-11-2023 00:00,48,Female,180,76,7902,2706,8.977627701,2.668601457,72,91,Strength,1,Neutral
47,Jane Garcia,07-11-2023 00:00,48,Female,180,76,19549,1548,6.381570395,3.037216852,62,99,Cardio,10,Neutral
47,Jane Garcia,08-11-2023 00:00,48,Female,180,76,7526,2552,8.317093307,,30,78,Strength,2,Neutral
47,Jane Garcia,09-11-2023 00:00,48,Female,180,76,10886,3665,6.237422925,3.207713386,53,74,None,3,Stressed
47,Jane Garcia,10-11-2023 00:00,48,Female,180,76,10277,1798,6.390240749,2.532264219,91,75,Yoga,8,Neutral
47,Jane Garcia,11-11-2023 00:00,48,Female,180,76,7424,3790,5.267929992,2.987599294,109,61,Strength,1,Sad
47,Jane Garcia,12-11-2023 00:00,48,Female,180,76,3429,3853,4.880762589,3.415740388,78,80,Strength,10,Stressed
47,Jane Garcia,13-11-2023 00:00,48,Female,180,76,11114,3245,4.28546545,3.269848213,80,,None,8,Neutral
47,Jane Garcia,14-11-2023 00:00,48,Female,180,76,9326,2428,4.470589994,,37,79,None,5,Stressed
47,Jane Garcia,15-11-2023 00:00,48,Female,180,76,12012,3417,6.556846776,2.021013631,113,91,Yoga,1,Happy
47,Jane Garcia,16-11-2023 00:00,48,Female,180,76,11075,1760,4.098861025,,39,79,None,9,Stressed
47,Jane Garcia,17-11-2023 00:00,48,Female,180,76,6419,2920,,3.439684359,115,63,Yoga,5,Neutral
47,Jane Garcia,18-11-2023 00:00,48,Female,180,76,12678,2128,4.525501802,1.838149869,34,61,None,6,Neutral
47,Jane Garcia,19-11-2023 00:00,48,Female,180,76,8259,2382,6.36082998,2.036623709,78,81,Yoga,2,Stressed
47,Jane Garcia,20-11-2023 00:00,48,Female,180,76,16207,1895,,1.72035842,45,,Cardio,10,Stressed
47,Jane Garcia,21-11-2023 00:00,48,Female,180,76,8791,3336,7.327985865,2.770637073,118,86,Cardio,10,Sad
47,Jane Garcia,22-11-2023 00:00,48,Female,180,76,12430,3799,8.666564285,1.886890489,96,60,None,1,Neutral
47,Jane Garcia,23-11-2023 00:00,48,Female,180,76,13758,3800,7.683611553,3.519096536,39,96,Cardio,10,Sad
47,Jane Garcia,24-11-2023 00:00,48,Female,180,76,13426,2209,5.138392594,2.960306566,65,72,Strength,10,Happy
47,Jane Garcia,25-11-2023 00:00,48,Female,180,76,18490,3306,6.26073766,3.877254059,63,88,Yoga,2,Sad
47,Jane Garcia,26-11-2023 00:00,48,Female,180,76,12298,3228,5.649134111,1.563762423,98,70,Cardio,1,Stressed
47,Jane Garcia,27-11-2023 00:00,48,Female,180,76,11598,2368,4.682012917,3.946831253,88,,Cardio,6,Stressed
47,Jane Garcia,28-11-2023 00:00,48,Female,180,76,18171,2197,7.547376143,3.375837191,117,81,Cardio,8,Neutral
47,Jane Garcia,29-11-2023 00:00,48,Female,180,76,17681,3722,8.614615291,1.689474338,,72,Cardio,4,Neutral
47,Jane Garcia,30-11-2023 00:00,48,Female,180,76,5698,2184,4.481147517,3.306147946,72,95,None,5,Happy
47,Jane Garcia,01-12-2023 00:00,48,Female,180,76,3368,2170,8.002738973,3.952603424,103,96,Strength,10,Happy
47,Jane Garcia,02-12-2023 00:00,48,Female,180,76,19286,1944,8.523906804,1.512279847,30,91,Cardio,4,Stressed
47,Jane Garcia,03-12-2023 00:00,48,Female,180,76,8734,3286,5.790269,2.501053597,88,89,None,3,Sad
47,Jane Garcia,04-12-2023 00:00,48,Female,180,76,4181,3580,7.592181487,3.731047009,33,89,Strength,6,Happy
47,Jane Garcia,05-12-2023 00:00,48,Female,180,76,18853,3512,6.08201697,2.880319163,92,99,Yoga,2,Happy
47,Jane Garcia,06-12-2023 00:00,48,Female,180,76,8781,1783,6.825916149,,108,69,None,2,Happy
47,Jane Garcia,07-12-2023 00:00,48,Female,180,76,3997,2271,8.331064966,3.064625026,53,90,Cardio,9,Stressed
47,Jane Garcia,08-12-2023 00:00,48,Female,180,76,19717,3977,4.787614339,2.227584818,86,90,Cardio,1,Neutral
47,Jane Garcia,09-12-2023 00:00,48,Female,180,76,12573,2294,5.749630327,3.345381979,98,78,Cardio,9,Happy
47,Jane Garcia,10-12-2023 00:00,48,Female,180,76,5584,1682,7.033655007,,67,86,Cardio,10,Sad
47,Jane Garcia,11-12-2023 00:00,48,Female,180,76,11890,2778,8.928899513,3.445466401,73,93,Cardio,3,Neutral
47,Jane Garcia,12-12-2023 00:00,48,Female,180,76,4618,3446,5.778590215,2.334271402,31,62,Yoga,7,Neutral
47,Jane Garcia,13-12-2023 00:00,48,Female,180,76,18640,3052,7.003571038,2.921082022,83,61,Cardio,7,Sad
47,Jane Garcia,14-12-2023 00:00,48,Female,180,76,3966,2020,5.207297027,2.521439353,119,64,None,10,Happy
47,Jane Garcia,15-12-2023 00:00,48,Female,180,76,13366,3474,6.376631304,3.040205762,53,81,Strength,3,Happy
47,Jane Garcia,16-12-2023 00:00,48,Female,180,76,13263,2103,,2.761236896,119,86,None,1,Happy
47,Jane Garcia,17-12-2023 00:00,48,Female,180,76,4245,2325,5.869393082,3.891022063,46,97,None,7,Happy
47,Jane Garcia,18-12-2023 00:00,48,Female,180,76,15073,2495,5.120378788,,106,84,Strength,9,Stressed
47,Jane Garcia,19-12-2023 00:00,48,Female,180,76,18675,2600,5.72477142,3.313276125,62,60,Cardio,4,Sad
47,Jane Garcia,20-12-2023 00:00,48,Female,180,76,13002,3186,7.932649735,3.685036127,66,72,Strength,4,Sad
47,Jane Garcia,21-12-2023 00:00,48,Female,180,76,16293,2634,6.514264233,3.222585194,43,77,Strength,4,Sad
47,Jane Garcia,22-12-2023 00:00,48,Female,180,76,9557,3815,6.360682949,2.09388782,53,86,Cardio,5,Happy
47,Jane Garcia,23-12-2023 00:00,48,Female,180,76,14458,1730,8.685065678,,40,82,Yoga,2,Happy
47,Jane Garcia,24-12-2023 00:00,48,Female,180,76,18458,3886,7.184423975,2.826834514,65,76,Strength,8,Happy
47,Jane Garcia,25-12-2023 00:00,48,Female,180,76,8300,3001,5.785593138,1.997928043,101,62,Cardio,3,Stressed
47,Jane Garcia,26-12-2023 00:00,48,Female,180,76,6941,2451,5.350626554,2.405991529,66,64,None,8,Happy
47,Jane Garcia,27-12-2023 00:00,48,Female,180,76,17583,3163,8.556423912,3.442980537,109,68,Yoga,9,Sad
47,Jane Garcia,28-12-2023 00:00,48,Female,180,76,2025,2664,4.441056108,2.921218524,31,62,Cardio,3,Sad
47,Jane Garcia,29-12-2023 00:00,48,Female,180,76,4537,3453,4.6795616,2.469479421,75,83,Yoga,8,Neutral
47,Jane Garcia,30-12-2023 00:00,48,Female,180,76,8442,2777,,,87,60,None,4,Sad
47,Jane Garcia,31-12-2023 00:00,48,Female,180,76,4704,1632,4.45727215,2.559739727,60,69,Strength,9,Sad
48,Chris Lopez,01-01-2023 00:00,59,Female,194,77,15618,3880,,3.199019161,38,61,Yoga,6,Sad
48,Chris Lopez,02-01-2023 00:00,59,Female,194,77,17260,3050,5.102879852,2.954872725,72,60,Yoga,4,Stressed
48,Chris Lopez,03-01-2023 00:00,59,Female,194,77,3110,3185,8.110624693,,36,81,None,5,Stressed
48,Chris Lopez,04-01-2023 00:00,59,Female,194,77,16901,2368,7.391491015,2.647699331,60,90,Strength,8,Sad
48,Chris Lopez,05-01-2023 00:00,59,Female,194,77,16352,2480,4.91443026,3.32225459,55,89,None,10,Happy
48,Chris Lopez,06-01-2023 00:00,59,Female,194,77,16677,1696,7.336984813,3.134839541,80,91,Cardio,1,Stressed
48,Chris Lopez,07-01-2023 00:00,59,Female,194,77,13425,3243,8.885217639,2.287463491,118,61,Yoga,1,Stressed
48,Chris Lopez,08-01-2023 00:00,59,Female,194,77,2891,2614,7.971198428,1.571880859,32,91,None,10,Neutral
48,Chris Lopez,09-01-2023 00:00,59,Female,194,77,15590,1656,8.304962768,3.780390668,78,87,Cardio,4,Neutral
48,Chris Lopez,10-01-2023 00:00,59,Female,194,77,13156,2435,5.182215515,2.998963933,88,61,Yoga,10,Neutral
48,Chris Lopez,11-01-2023 00:00,59,Female,194,77,6900,3207,6.84015106,1.584442857,81,92,Cardio,6,Neutral
48,Chris Lopez,12-01-2023 00:00,59,Female,194,77,19247,2611,6.272307876,3.627013399,114,94,Yoga,7,Happy
48,Chris Lopez,13-01-2023 00:00,59,Female,194,77,12155,2431,4.560311548,3.28726587,103,63,None,5,Happy
48,Chris Lopez,14-01-2023 00:00,59,Female,194,77,7113,1587,4.318365941,3.604919025,39,82,Cardio,4,Sad
48,Chris Lopez,15-01-2023 00:00,59,Female,194,77,10013,3362,4.851143307,2.858625342,42,94,Yoga,3,Sad
48,Chris Lopez,16-01-2023 00:00,59,Female,194,77,16495,2895,7.070313847,3.729145442,68,62,None,6,Neutral
48,Chris Lopez,17-01-2023 00:00,59,Female,194,77,15110,2780,6.418900677,2.898358653,39,94,Yoga,3,Stressed
48,Chris Lopez,18-01-2023 00:00,59,Female,194,77,4627,1694,7.961986401,2.044264335,51,67,Yoga,3,Sad
48,Chris Lopez,19-01-2023 00:00,59,Female,194,77,16546,3339,5.204440458,2.202933614,67,99,None,9,Stressed
48,Chris Lopez,20-01-2023 00:00,59,Female,194,77,12696,3325,5.518402642,2.242422129,101,72,Cardio,9,Sad
48,Chris Lopez,21-01-2023 00:00,59,Female,194,77,5614,2945,7.832425167,3.671519438,97,75,None,9,Stressed
48,Chris Lopez,22-01-2023 00:00,59,Female,194,77,9924,2980,4.894689909,3.660163083,103,67,Cardio,1,Sad
48,Chris Lopez,23-01-2023 00:00,59,Female,194,77,3685,1792,4.519527033,1.849218169,68,99,Yoga,6,Happy
48,Chris Lopez,24-01-2023 00:00,59,Female,194,77,2060,1701,8.599569445,1.660869252,97,71,Yoga,10,Sad
48,Chris Lopez,25-01-2023 00:00,59,Female,194,77,14626,3140,5.213782564,2.721262998,,63,None,3,Stressed
48,Chris Lopez,26-01-2023 00:00,59,Female,194,77,7213,3021,4.073449456,3.862428764,65,66,Yoga,3,Sad
48,Chris Lopez,27-01-2023 00:00,59,Female,194,77,6943,2212,4.963947191,1.884979852,114,87,Strength,6,Neutral
48,Chris Lopez,28-01-2023 00:00,59,Female,194,77,18021,2097,7.251401188,3.338288294,30,98,Yoga,7,Happy
48,Chris Lopez,29-01-2023 00:00,59,Female,194,77,4872,1555,8.818344089,2.771635061,,76,None,6,Stressed
48,Chris Lopez,30-01-2023 00:00,59,Female,194,77,6601,2062,4.350441775,3.977102982,116,81,None,8,Sad
48,Chris Lopez,31-01-2023 00:00,59,Female,194,77,6973,3905,4.624790709,1.963936139,118,83,None,4,Sad
48,Chris Lopez,01-02-2023 00:00,59,Female,194,77,3376,3233,,2.777490655,117,92,None,2,Neutral
48,Chris Lopez,02-02-2023 00:00,59,Female,194,77,18149,2658,8.901156661,3.865385522,115,81,Cardio,10,Sad
48,Chris Lopez,03-02-2023 00:00,59,Female,194,77,9504,2750,6.618226305,3.848892793,68,91,Cardio,3,Neutral
48,Chris Lopez,04-02-2023 00:00,59,Female,194,77,19060,2949,7.563647343,1.909378465,74,74,Strength,6,Neutral
48,Chris Lopez,05-02-2023 00:00,59,Female,194,77,19882,1758,,,66,91,Yoga,10,Stressed
48,Chris Lopez,06-02-2023 00:00,59,Female,194,77,18564,2752,,2.620266708,94,,None,3,Sad
48,Chris Lopez,07-02-2023 00:00,59,Female,194,77,2539,3646,5.87703578,2.926354465,54,85,Yoga,7,Stressed
48,Chris Lopez,08-02-2023 00:00,59,Female,194,77,12541,2723,6.248174526,3.340709401,52,73,Yoga,4,Sad
48,Chris Lopez,09-02-2023 00:00,59,Female,194,77,3103,3761,7.486499692,2.336939235,66,82,Strength,7,Sad
48,Chris Lopez,10-02-2023 00:00,59,Female,194,77,11612,2084,4.353421489,2.72942167,111,79,Cardio,1,Sad
48,Chris Lopez,11-02-2023 00:00,59,Female,194,77,11576,1627,7.158984288,1.878308433,110,,Yoga,8,Sad
48,Chris Lopez,12-02-2023 00:00,59,Female,194,77,12040,1666,6.99073101,3.292918486,73,82,Cardio,8,Happy
48,Chris Lopez,13-02-2023 00:00,59,Female,194,77,8597,2066,5.292137425,,97,87,Strength,5,Happy
48,Chris Lopez,14-02-2023 00:00,59,Female,194,77,10160,3497,8.522230393,1.591267465,90,68,Yoga,4,Sad
48,Chris Lopez,15-02-2023 00:00,59,Female,194,77,8976,3137,4.256852263,1.921307774,103,94,Strength,10,Stressed
48,Chris Lopez,16-02-2023 00:00,59,Female,194,77,2832,3218,5.776598991,3.081819006,33,81,Yoga,10,Neutral
48,Chris Lopez,17-02-2023 00:00,59,Female,194,77,6684,2478,8.611811747,1.585694014,46,92,Cardio,10,Neutral
48,Chris Lopez,18-02-2023 00:00,59,Female,194,77,5755,1870,,1.921158881,79,73,Strength,10,Stressed
48,Chris Lopez,19-02-2023 00:00,59,Female,194,77,8518,3486,8.031798239,1.676244079,86,65,Cardio,6,Stressed
48,Chris Lopez,20-02-2023 00:00,59,Female,194,77,15660,3980,5.279381442,2.039651529,103,79,Yoga,10,Happy
48,Chris Lopez,21-02-2023 00:00,59,Female,194,77,8939,2643,6.874514991,2.469230047,59,71,Yoga,4,Sad
48,Chris Lopez,22-02-2023 00:00,59,Female,194,77,15219,3428,,,61,77,Cardio,9,Sad
48,Chris Lopez,23-02-2023 00:00,59,Female,194,77,13336,3153,6.211204528,3.734669643,,79,Yoga,3,Happy
48,Chris Lopez,24-02-2023 00:00,59,Female,194,77,19277,2103,6.602340964,,67,66,Strength,2,Happy
48,Chris Lopez,25-02-2023 00:00,59,Female,194,77,2131,2881,6.053081646,1.644171392,90,60,None,1,Neutral
48,Chris Lopez,26-02-2023 00:00,59,Female,194,77,12083,3397,4.360998904,3.951270397,83,86,Cardio,3,Stressed
48,Chris Lopez,27-02-2023 00:00,59,Female,194,77,17870,1970,8.125536537,2.237784962,31,61,None,1,Stressed
48,Chris Lopez,28-02-2023 00:00,59,Female,194,77,13431,1921,4.671924699,2.160718921,,92,None,10,Neutral
48,Chris Lopez,01-03-2023 00:00,59,Female,194,77,10920,2637,,,64,85,None,7,Sad
48,Chris Lopez,02-03-2023 00:00,59,Female,194,77,18399,1666,7.664020433,2.121356399,49,94,Strength,3,Stressed
48,Chris Lopez,03-03-2023 00:00,59,Female,194,77,3725,1929,7.636915668,2.080508108,55,74,Cardio,7,Happy
48,Chris Lopez,04-03-2023 00:00,59,Female,194,77,6827,2355,8.734016898,3.778508432,112,81,Strength,10,Stressed
48,Chris Lopez,05-03-2023 00:00,59,Female,194,77,11948,2565,7.857005117,2.627976071,117,87,Cardio,10,Sad
48,Chris Lopez,06-03-2023 00:00,59,Female,194,77,7364,3874,5.970654665,1.525859045,102,86,Cardio,8,Neutral
48,Chris Lopez,07-03-2023 00:00,59,Female,194,77,4933,3578,6.593112461,2.864352446,86,83,Cardio,3,Neutral
48,Chris Lopez,08-03-2023 00:00,59,Female,194,77,15999,3835,4.843581284,,62,95,Cardio,4,Sad
48,Chris Lopez,09-03-2023 00:00,59,Female,194,77,2538,2174,6.539099461,2.755304443,57,80,Yoga,8,Neutral
48,Chris Lopez,10-03-2023 00:00,59,Female,194,77,4332,3077,4.173652969,2.551498442,86,93,Yoga,4,Neutral
48,Chris Lopez,11-03-2023 00:00,59,Female,194,77,9808,3882,6.879604845,,42,77,Cardio,4,Neutral
48,Chris Lopez,12-03-2023 00:00,59,Female,194,77,12102,3503,7.922752817,2.152416802,50,69,None,10,Happy
48,Chris Lopez,13-03-2023 00:00,59,Female,194,77,13483,2229,5.76468137,,82,78,Strength,5,Stressed
48,Chris Lopez,14-03-2023 00:00,59,Female,194,77,4423,2582,7.560269133,1.652035187,114,,Strength,9,Happy
48,Chris Lopez,15-03-2023 00:00,59,Female,194,77,17624,1595,4.54809384,3.734685921,111,73,None,6,Neutral
48,Chris Lopez,16-03-2023 00:00,59,Female,194,77,10423,2598,4.449594897,,38,73,Strength,4,Sad
48,Chris Lopez,17-03-2023 00:00,59,Female,194,77,13491,2989,6.17504918,2.77698309,74,82,Strength,9,Sad
48,Chris Lopez,18-03-2023 00:00,59,Female,194,77,15701,2861,4.93702387,2.043710682,77,87,None,1,Happy
48,Chris Lopez,19-03-2023 00:00,59,Female,194,77,9585,2542,6.716082122,3.330975143,56,62,None,8,Happy
48,Chris Lopez,20-03-2023 00:00,59,Female,194,77,14048,3169,4.685573844,3.341849756,63,77,None,6,Sad
48,Chris Lopez,21-03-2023 00:00,59,Female,194,77,13195,2270,,3.227344318,113,91,Cardio,3,Neutral
48,Chris Lopez,22-03-2023 00:00,59,Female,194,77,4641,2021,8.812832859,2.043546229,90,88,None,4,Sad
48,Chris Lopez,23-03-2023 00:00,59,Female,194,77,12132,2788,6.710597792,,40,,Yoga,5,Sad
48,Chris Lopez,24-03-2023 00:00,59,Female,194,77,16854,2413,6.495877193,2.239195815,116,77,Yoga,9,Sad
48,Chris Lopez,25-03-2023 00:00,59,Female,194,77,18582,2531,4.156101994,3.469725371,42,87,Yoga,8,Neutral
48,Chris Lopez,26-03-2023 00:00,59,Female,194,77,7234,2056,8.381749947,,112,97,Yoga,6,Happy
48,Chris Lopez,27-03-2023 00:00,59,Female,194,77,13297,3638,5.516361066,3.521753517,110,63,Yoga,8,Sad
48,Chris Lopez,28-03-2023 00:00,59,Female,194,77,12915,1576,,3.018849212,94,77,Strength,6,Stressed
48,Chris Lopez,29-03-2023 00:00,59,Female,194,77,19397,2083,7.921388104,,87,95,Yoga,4,Neutral
48,Chris Lopez,30-03-2023 00:00,59,Female,194,77,12652,3684,8.878101422,2.370940706,83,82,None,3,Neutral
48,Chris Lopez,31-03-2023 00:00,59,Female,194,77,10357,2016,7.783462733,3.823183218,32,71,Yoga,9,Neutral
48,Chris Lopez,01-04-2023 00:00,59,Female,194,77,19195,3464,7.61189534,2.411804724,103,74,None,3,Neutral
48,Chris Lopez,02-04-2023 00:00,59,Female,194,77,5480,2674,7.343632186,3.914076222,61,86,Strength,5,Sad
48,Chris Lopez,03-04-2023 00:00,59,Female,194,77,6012,1719,6.29201596,3.605509278,108,75,Cardio,1,Happy
48,Chris Lopez,04-04-2023 00:00,59,Female,194,77,11514,2385,4.007154642,1.826559712,56,95,Cardio,1,Sad
48,Chris Lopez,05-04-2023 00:00,59,Female,194,77,2614,3661,4.323683525,3.398699892,101,62,Cardio,4,Sad
48,Chris Lopez,06-04-2023 00:00,59,Female,194,77,6280,2420,,2.447162629,93,80,Yoga,5,Happy
48,Chris Lopez,07-04-2023 00:00,59,Female,194,77,3573,1525,,1.798893098,116,82,Cardio,1,Happy
48,Chris Lopez,08-04-2023 00:00,59,Female,194,77,4035,3958,,1.983941841,94,73,None,8,Stressed
48,Chris Lopez,09-04-2023 00:00,59,Female,194,77,8152,3007,6.469720049,3.146721444,66,99,Strength,9,Neutral
48,Chris Lopez,10-04-2023 00:00,59,Female,194,77,7097,3287,5.749046015,3.979606223,117,96,None,5,Sad
48,Chris Lopez,11-04-2023 00:00,59,Female,194,77,4522,2333,6.930527321,3.546947502,56,90,Yoga,5,Sad
48,Chris Lopez,12-04-2023 00:00,59,Female,194,77,15142,2299,8.611658117,2.166449704,70,63,Cardio,8,Stressed
48,Chris Lopez,13-04-2023 00:00,59,Female,194,77,12746,3929,6.571247882,3.606946476,105,69,Cardio,5,Happy
48,Chris Lopez,14-04-2023 00:00,59,Female,194,77,16380,3958,6.874290431,3.781670596,49,93,None,2,Sad
48,Chris Lopez,15-04-2023 00:00,59,Female,194,77,14489,3325,6.784037959,1.598267707,40,86,None,5,Sad
48,Chris Lopez,16-04-2023 00:00,59,Female,194,77,5982,2218,8.107824482,,89,96,Yoga,1,Neutral
48,Chris Lopez,17-04-2023 00:00,59,Female,194,77,15024,2120,8.282115173,,97,68,Strength,1,Sad
48,Chris Lopez,18-04-2023 00:00,59,Female,194,77,5476,3521,6.987571047,1.788109847,31,60,Cardio,4,Stressed
48,Chris Lopez,19-04-2023 00:00,59,Female,194,77,19537,3992,4.314603044,2.508713515,50,88,Cardio,5,Sad
48,Chris Lopez,20-04-2023 00:00,59,Female,194,77,10106,2550,5.014652186,2.100655782,58,82,Yoga,8,Stressed
48,Chris Lopez,21-04-2023 00:00,59,Female,194,77,9888,1875,6.904763949,3.270179206,91,93,Strength,7,Stressed
48,Chris Lopez,22-04-2023 00:00,59,Female,194,77,6956,2066,6.15912182,2.453300984,115,62,Yoga,3,Sad
48,Chris Lopez,23-04-2023 00:00,59,Female,194,77,19431,1866,4.398844507,2.074265967,112,95,Cardio,9,Sad
48,Chris Lopez,24-04-2023 00:00,59,Female,194,77,8692,3913,,1.5679254,78,84,Cardio,8,Neutral
48,Chris Lopez,25-04-2023 00:00,59,Female,194,77,15116,2955,5.012628435,2.255053859,63,75,Yoga,3,Neutral
48,Chris Lopez,26-04-2023 00:00,59,Female,194,77,5260,3195,4.23749631,,60,62,None,8,Neutral
48,Chris Lopez,27-04-2023 00:00,59,Female,194,77,18171,2031,4.620547289,,70,,None,7,Stressed
48,Chris Lopez,28-04-2023 00:00,59,Female,194,77,17044,2565,4.438501865,2.59162075,71,,Strength,6,Neutral
48,Chris Lopez,29-04-2023 00:00,59,Female,194,77,7267,3214,4.9384535,2.998844164,55,72,Strength,2,Stressed
48,Chris Lopez,30-04-2023 00:00,59,Female,194,77,10000,3613,,1.869760886,99,81,None,1,Happy
48,Chris Lopez,01-05-2023 00:00,59,Female,194,77,8138,2921,,3.857991578,66,74,Yoga,4,Neutral
48,Chris Lopez,02-05-2023 00:00,59,Female,194,77,12993,3656,5.126926266,3.589347354,59,94,Cardio,6,Happy
48,Chris Lopez,03-05-2023 00:00,59,Female,194,77,13357,2274,5.438869673,,109,82,Strength,9,Neutral
48,Chris Lopez,04-05-2023 00:00,59,Female,194,77,18940,2005,4.93385152,3.609187497,85,68,Yoga,1,Neutral
48,Chris Lopez,05-05-2023 00:00,59,Female,194,77,12372,3581,7.065878919,3.925674723,51,82,Cardio,5,Happy
48,Chris Lopez,06-05-2023 00:00,59,Female,194,77,7647,2031,6.728479459,3.545862038,40,83,None,5,Stressed
48,Chris Lopez,07-05-2023 00:00,59,Female,194,77,15017,3735,4.368197169,1.539666123,80,81,Cardio,10,Neutral
48,Chris Lopez,08-05-2023 00:00,59,Female,194,77,12506,3131,,1.676286551,66,64,Strength,6,Sad
48,Chris Lopez,09-05-2023 00:00,59,Female,194,77,18220,3933,8.923883112,3.478384585,117,69,None,9,Stressed
48,Chris Lopez,10-05-2023 00:00,59,Female,194,77,2643,3517,4.735197119,2.233676298,106,87,Strength,5,Stressed
48,Chris Lopez,11-05-2023 00:00,59,Female,194,77,13142,2344,8.151300993,2.21858154,64,83,Yoga,6,Sad
48,Chris Lopez,12-05-2023 00:00,59,Female,194,77,5403,3561,4.445157636,,98,85,Yoga,5,Stressed
48,Chris Lopez,13-05-2023 00:00,59,Female,194,77,3675,2808,8.498852325,,81,66,Cardio,7,Stressed
48,Chris Lopez,14-05-2023 00:00,59,Female,194,77,8156,3971,8.161529622,1.84899677,102,90,Yoga,3,Sad
48,Chris Lopez,15-05-2023 00:00,59,Female,194,77,19326,2353,6.742622664,2.167311732,36,71,None,2,Stressed
48,Chris Lopez,16-05-2023 00:00,59,Female,194,77,18758,1961,,2.223797274,115,97,None,10,Neutral
48,Chris Lopez,17-05-2023 00:00,59,Female,194,77,8525,2819,5.143478086,2.810496882,59,91,None,2,Happy
48,Chris Lopez,18-05-2023 00:00,59,Female,194,77,11520,3995,5.1941448,3.01960371,106,73,None,4,Neutral
48,Chris Lopez,19-05-2023 00:00,59,Female,194,77,17418,1948,8.005909878,,34,72,Cardio,10,Happy
48,Chris Lopez,20-05-2023 00:00,59,Female,194,77,11294,3828,7.325943677,3.778634376,119,97,None,5,Happy
48,Chris Lopez,21-05-2023 00:00,59,Female,194,77,15854,1981,,,101,,None,2,Happy
48,Chris Lopez,22-05-2023 00:00,59,Female,194,77,8264,2042,4.396072997,2.749201002,91,84,Cardio,6,Happy
48,Chris Lopez,23-05-2023 00:00,59,Female,194,77,15951,3596,8.187864057,2.906301343,99,60,Yoga,3,Stressed
48,Chris Lopez,24-05-2023 00:00,59,Female,194,77,7489,1823,8.483042975,1.524223416,117,,Yoga,3,Stressed
48,Chris Lopez,25-05-2023 00:00,59,Female,194,77,2296,3359,4.532053462,1.542093211,113,84,Yoga,5,Neutral
48,Chris Lopez,26-05-2023 00:00,59,Female,194,77,17344,2024,6.692347564,1.963461078,31,90,Yoga,10,Stressed
48,Chris Lopez,27-05-2023 00:00,59,Female,194,77,18250,1928,4.067974436,1.908660282,110,62,Cardio,9,Stressed
48,Chris Lopez,28-05-2023 00:00,59,Female,194,77,9470,2944,7.580530814,3.163239904,,78,None,8,Happy
48,Chris Lopez,29-05-2023 00:00,59,Female,194,77,7623,3674,6.485899172,1.603682106,,60,Yoga,2,Happy
48,Chris Lopez,30-05-2023 00:00,59,Female,194,77,6501,2460,4.657498693,3.957133746,79,86,None,9,Stressed
48,Chris Lopez,31-05-2023 00:00,59,Female,194,77,15953,3677,4.236003093,2.153073751,108,77,Strength,1,Happy
48,Chris Lopez,01-06-2023 00:00,59,Female,194,77,18644,3151,6.799618868,2.879813713,62,70,Strength,5,Neutral
48,Chris Lopez,02-06-2023 00:00,59,Female,194,77,10372,2007,,1.681444012,31,92,Strength,2,Happy
48,Chris Lopez,03-06-2023 00:00,59,Female,194,77,16215,1543,4.49919563,2.975172745,113,93,Cardio,4,Stressed
48,Chris Lopez,04-06-2023 00:00,59,Female,194,77,3790,2846,5.637241165,2.809283226,71,69,Strength,5,Happy
48,Chris Lopez,05-06-2023 00:00,59,Female,194,77,9184,2045,,2.65574652,87,88,Yoga,1,Sad
48,Chris Lopez,06-06-2023 00:00,59,Female,194,77,8355,3429,6.890449877,2.97750022,85,65,Cardio,1,Stressed
48,Chris Lopez,07-06-2023 00:00,59,Female,194,77,6504,3225,,,63,,None,5,Happy
48,Chris Lopez,08-06-2023 00:00,59,Female,194,77,12485,3794,8.062940604,,,80,Strength,1,Stressed
48,Chris Lopez,09-06-2023 00:00,59,Female,194,77,10298,2240,6.05003082,2.414918145,73,76,None,10,Happy
48,Chris Lopez,10-06-2023 00:00,59,Female,194,77,11647,3332,7.356784022,1.898936297,90,96,Yoga,1,Neutral
48,Chris Lopez,11-06-2023 00:00,59,Female,194,77,9247,1711,8.905127185,3.739444142,66,72,None,8,Stressed
48,Chris Lopez,12-06-2023 00:00,59,Female,194,77,11396,3650,6.104551706,1.81659261,113,87,Yoga,5,Stressed
48,Chris Lopez,13-06-2023 00:00,59,Female,194,77,4406,3330,5.367519623,2.958976452,62,97,Strength,9,Sad
48,Chris Lopez,14-06-2023 00:00,59,Female,194,77,12247,3101,,2.130817109,106,69,Yoga,5,Sad
48,Chris Lopez,15-06-2023 00:00,59,Female,194,77,5491,1576,8.866761602,2.667471807,,72,Yoga,9,Happy
48,Chris Lopez,16-06-2023 00:00,59,Female,194,77,8591,2817,,3.4470899,38,76,Strength,1,Happy
48,Chris Lopez,17-06-2023 00:00,59,Female,194,77,5111,2184,7.824749595,3.825282583,84,98,Strength,10,Sad
48,Chris Lopez,18-06-2023 00:00,59,Female,194,77,7098,2085,5.126237675,3.16498415,55,61,Cardio,6,Sad
48,Chris Lopez,19-06-2023 00:00,59,Female,194,77,10239,3237,7.21716619,2.811283549,53,,None,10,Neutral
48,Chris Lopez,20-06-2023 00:00,59,Female,194,77,12451,2486,4.606158256,3.03882433,95,65,Strength,7,Sad
